Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
94,385024,16.239092,1.0831,0.4444,0.5818,1820.32,0.0
95,389120,16.039536,0.9143,0.4415,0.5638,1808.35,0.0
96,393216,16.004981,0.7952,0.3785,0.5587,1550.15,0.0
97,397312,16.293785,0.3186,0.3005,0.5218,1231.03,0.0
98,401408,16.362543,0.7816,0.2685,0.4759,1099.67,0.0
99,405504,16.490269,0.4473,0.3266,0.5353,1337.68,0.0
100,409600,16.097071,1.0469,0.3479,0.5543,1424.82,0.0
101,413696,15.726981,1.2392,0.4725,0.5669,1935.39,2.75
102,417792,16.225878,0.8388,0.5176,0.5639,2120.23,0.0
103,421888,16.265911,1.3539,0.3973,0.5680,1627.18,2.75
104,425984,16.282894,0.9463,0.3882,0.5513,1590.12,2.75
105,430080,16.548977,0.4682,0.5420,0.5526,2220.20,0.0
106,434176,16.516444,1.2615,0.4639,0.5510,1900.30,0.0
107,438272,16.273694,0.9130,0.4747,0.5144,1944.25,0.0
108,442368,16.173532,1.0503,0.4479,0.5564,1834.55,0.0
109,446464,16.080715,1.0092,0.4571,0.5627,1872.22,0.0
110,450560,15.968043,0.8069,0.4655,0.5508,1906.62,0.0
111,454656,16.279921,0.7816,0.5095,0.5658,2086.77,0.0
112,458752,16.437499,1.2787,0.5477,0.5777,2243.45,0.0
113,462848,16.405774,1.0948,0.5272,0.5769,2159.45,0.0
114,466944,16.382956,1.2801,0.5558,0.5528,2276.42,0.0
115,471040,16.273665,0.9444,0.4512,0.5791,1848.02,0.0
116,475136,16.376423,0.5860,0.4790,0.5734,1962.15,0.0
117,479232,16.706271,0.8427,0.4172,0.5366,1708.82,0.0
118,483328,16.085511,0.3951,0.3395,0.5605,1390.70,0.0
119,487424,16.191187,0.4531,0.3558,0.4957,1457.38,0.0
120,491520,16.484572,0.5642,0.2719,0.4891,1113.82,0.0
121,495616,16.195890,0.5624,0.2628,0.4960,1076.25,0.0
122,499712,16.070627,0.4389,0.2545,0.4942,1042.48,0.0
123,503808,16.091908,1.0497,0.3277,0.5141,1342.38,2.75
124,507904,16.161017,0.8755,0.3455,0.5725,1415.15,0.0
125,512000,16.676748,0.4217,0.4744,0.5644,1943.25,0.0
126,516096,16.277914,0.7665,0.4819,0.5680,1973.83,0.0
127,520192,16.190088,0.9969,0.5101,0.5396,2089.50,0.0
128,524288,16.293727,0.7859,0.4075,0.5519,1669.18,2.75
129,528384,16.080974,0.9339,0.4187,0.5651,1715.03,2.625
130,532480,16.100512,0.9919,0.4513,0.5828,1848.48,0.0
131,536576,16.583525,0.8511,0.4029,0.5557,1650.40,0.0
132,540672,16.199240,0.6665,0.3901,0.5080,1597.90,0.0
133,544768,16.185275,0.9768,0.3008,0.5331,1231.89,2.75
134,548864,16.442024,0.8816,0.4171,0.5417,1708.60,2.75
135,552960,16.203568,0.9800,0.5361,0.5667,2195.95,2.75
136,557056,16.206998,0.8838,0.5173,0.5532,2118.73,2.625
137,561152,16.533728,0.8127,0.5485,0.5441,2246.70,0.0
138,565248,15.751053,1.1207,0.5008,0.5464,2051.22,0.0
139,569344,15.942580,0.8135,0.4716,0.5352,1931.57,0.0
140,573440,16.269352,0.7178,0.4056,0.5339,1661.20,0.0
141,577536,15.808003,0.8489,0.4147,0.5330,1698.51,2.75
142,581632,16.070015,1.1304,0.5039,0.5586,2064.02,0.0
143,585728,15.992563,1.5333,0.5191,0.6091,2126.35,0.0
144,589824,16.109094,0.9531,0.5668,0.5478,2321.43,0.0
145,593920,16.369383,0.8367,0.4444,0.5589,1820.30,0.0
146,598016,15.928171,0.6884,0.4560,0.5598,1867.83,0.0
147,602112,16.124894,0.5995,0.4252,0.5460,1741.44,2.625
148,606208,16.538661,0.8018,0.3752,0.5713,1536.72,0.0
149,610304,16.249328,0.9560,0.4471,0.5575,1831.18,0.0
150,614400,16.191391,0.3535,0.3913,0.5228,1602.62,0.0
151,618496,16.289957,0.2355,0.3608,0.5352,1477.75,0.0
152,622592,16.168620,0.7590,0.3129,0.5194,1281.52,0.0
153,626688,16.469048,0.7743,0.3272,0.5114,1340.27,0.0
154,630784,16.580535,0.6875,0.4188,0.5475,1715.40,0.0
155,634880,16.272249,0.7180,0.4538,0.5406,1858.93,0.0
156,638976,16.714718,0.8510,0.4145,0.5453,1697.65,0.0
157,643072,15.714738,0.6571,0.3222,0.4990,1319.82,0.0
158,647168,16.046775,0.5290,0.3375,0.4928,1382.22,0.0
159,651264,16.198128,0.3009,0.1976,0.4328,809.22,0.0
160,655360,16.022630,0.5867,0.2527,0.4844,1035.07,0.0
161,659456,16.128762,0.6210,0.3294,0.5347,1349.07,0.0
162,663552,16.340555,0.9612,0.4349,0.5812,1781.50,0.0
163,667648,16.142500,0.7417,0.5384,0.5458,2205.25,2.75
164,671744,16.180321,1.0081,0.4902,0.5599,2007.77,0.0
165,675840,16.336963,0.7321,0.3120,0.5050,1277.82,0.0
166,679936,15.836588,0.6089,0.3436,0.5212,1407.43,0.0
