Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
93,761856,141.773565,0.7420,0.4277,0.5608,3503.69,1.375
94,770048,141.572115,0.5384,0.4142,0.5065,3393.20,5.9375
95,778240,141.845967,0.4599,0.3013,0.4864,2467.88,2.25
96,786432,141.524062,0.3464,0.2969,0.4733,2431.93,4.125
97,794624,141.387329,0.5010,0.2924,0.4789,2395.41,2.75
98,802816,141.631769,0.5528,0.3168,0.4632,2594.98,5.6875
99,811008,142.353332,0.6789,0.3378,0.5265,2767.59,1.0625
100,819200,141.469325,0.5014,0.4205,0.5295,3445.09,5.9375
101,827392,141.945880,0.8475,0.4074,0.5048,3337.62,3.625
102,835584,141.706255,0.7063,0.3779,0.5069,3095.52,5.75
103,843776,141.405011,0.8287,0.3664,0.5175,3001.64,5.0
104,851968,141.540272,0.4590,0.4774,0.5313,3910.72,5.375
105,860160,141.206840,0.7407,0.4351,0.5216,3564.16,5.5
106,868352,141.535756,0.5203,0.3406,0.5030,2790.32,4.125
107,876544,141.802596,1.0237,0.4162,0.5242,3409.26,5.4375
108,884736,141.543555,0.8146,0.4226,0.5274,3461.73,4.125
109,892928,142.848436,0.6883,0.4204,0.5287,3443.86,2.75
110,901120,141.899857,0.6260,0.4984,0.5405,4082.61,5.4375
111,909312,141.408838,0.8179,0.4185,0.5395,3428.68,5.375
112,917504,141.866613,0.7888,0.4517,0.5267,3699.94,5.3125
113,925696,142.541269,0.6849,0.4770,0.5360,3907.40,2.6875
114,933888,142.285506,0.3785,0.3956,0.5205,3240.58,4.0
115,942080,141.770085,0.6985,0.3695,0.4994,3026.83,5.9375
116,950272,141.790542,0.3916,0.3649,0.4889,2989.54,3.5
117,958464,141.997725,0.6562,0.3597,0.5240,2946.77,4.125
118,966656,141.600861,0.7306,0.4085,0.5057,3346.19,6.75
119,974848,141.718161,0.5800,0.4181,0.5196,3424.82,6.875
120,983040,141.049796,0.2667,0.5116,0.5153,4190.66,9.375
121,991232,141.129257,1.0000,0.3936,0.5134,3224.55,2.75
