Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
74,303104,72.144156,1.5990,0.3812,0.5759,1561.54,2.75
75,307200,73.188733,1.0568,0.4462,0.5686,1827.53,0.0
76,311296,72.083566,1.1959,0.4112,0.6167,1684.22,0.0
77,315392,71.909795,1.0858,0.4471,0.6128,1831.47,0.0
78,319488,72.391966,1.2648,0.3976,0.5927,1628.43,0.0
79,323584,70.763042,1.0975,0.4230,0.5864,1732.75,0.0
80,327680,71.144025,1.0666,0.4569,0.5886,1871.50,0.0
81,331776,71.536756,0.9637,0.3872,0.6091,1585.97,2.625
82,335872,71.846213,0.7200,0.3929,0.5693,1609.36,2.625
83,339968,71.116732,1.0615,0.4049,0.5768,1658.40,0.0
84,344064,70.954865,0.8585,0.3989,0.5726,1634.03,0.0
85,348160,71.388704,0.9285,0.3822,0.5674,1565.40,0.0
86,352256,70.983987,1.0345,0.4188,0.5670,1715.32,0.0
87,356352,71.726224,1.0656,0.3745,0.5886,1534.15,0.0
88,360448,71.596766,1.1409,0.4416,0.5874,1808.93,0.0
89,364544,71.916631,1.0395,0.4669,0.5923,1912.50,0.0
90,368640,72.122020,1.5802,0.4640,0.6000,1900.48,0.0
91,372736,71.782020,1.3123,0.4209,0.5852,1723.97,2.625
92,376832,70.907946,0.8835,0.4985,0.5835,2042.05,0.0
93,380928,70.857599,0.7516,0.5155,0.5820,2111.65,0.0
94,385024,70.657119,1.4753,0.4569,0.6055,1871.53,0.0
95,389120,71.421468,1.2522,0.5008,0.5636,2051.21,2.75
96,393216,71.629656,1.3237,0.4081,0.5823,1671.64,0.0
97,397312,71.405556,0.8093,0.4448,0.5920,1822.06,2.75
98,401408,72.116590,1.4044,0.4158,0.5804,1703.15,2.75
99,405504,71.806871,1.3362,0.4501,0.6007,1843.43,0.0
100,409600,71.573604,1.5126,0.3989,0.5463,1634.03,2.625
101,413696,71.403847,0.9676,0.4206,0.5844,1722.72,0.0
102,417792,70.791046,1.0017,0.4094,0.5627,1676.72,0.0
103,421888,71.161343,0.8120,0.4471,0.5668,1831.22,0.0
104,425984,71.270810,0.9487,0.3785,0.5929,1550.38,0.0
105,430080,71.190740,0.6991,0.4296,0.5634,1759.60,0.0
106,434176,70.931848,0.6286,0.4722,0.5674,1934.09,2.75
107,438272,70.860322,1.4049,0.4705,0.5804,1927.25,0.0
108,442368,70.176776,1.0471,0.4267,0.5644,1747.82,2.625
109,446464,70.610348,0.9457,0.4986,0.5732,2042.43,0.0
110,450560,71.558362,1.6481,0.4702,0.5596,1926.09,2.75
111,454656,70.619118,1.1249,0.5013,0.5601,2053.24,0.0
112,458752,70.799579,1.4184,0.4815,0.5612,1972.07,0.0
113,462848,71.494352,1.1860,0.4540,0.5464,1859.42,5.5
114,466944,70.879797,0.7882,0.4002,0.5483,1639.38,0.0
115,471040,71.546561,1.0098,0.4372,0.5458,1790.77,0.0
116,475136,71.024015,0.6795,0.3878,0.5522,1588.30,2.75
117,479232,72.066650,1.1440,0.4354,0.5545,1783.47,0.0
118,483328,71.799307,1.0181,0.4460,0.5390,1826.91,5.5
119,487424,71.868999,1.2292,0.3829,0.5168,1568.30,0.0
120,491520,71.720150,1.1468,0.4981,0.5834,2040.10,0.0
121,495616,71.344678,0.8215,0.5689,0.5477,2330.12,0.0
122,499712,70.735248,1.1101,0.5625,0.5586,2304.12,0.0
123,503808,71.450864,1.1240,0.4391,0.5481,1798.36,5.5
124,507904,71.557988,0.7947,0.4025,0.5295,1648.69,5.375
125,512000,70.559976,0.9099,0.4903,0.5708,2008.25,0.0
126,516096,70.898412,1.1356,0.5596,0.5853,2291.98,0.0
127,520192,71.176563,1.5081,0.5248,0.5934,2149.45,0.0
128,524288,71.480912,0.9409,0.5325,0.5306,2181.05,2.625
129,528384,71.317487,0.8858,0.5012,0.5736,2052.96,2.625
130,532480,71.902297,1.0997,0.5048,0.5639,2067.49,2.75
131,536576,71.703147,0.9943,0.5125,0.5659,2099.30,0.0
132,540672,71.204852,1.6600,0.4507,0.5688,1846.24,2.75
133,544768,71.385668,0.8664,0.5112,0.5573,2093.95,0.0
134,548864,70.865431,1.0632,0.5382,0.5768,2204.45,2.625
135,552960,71.696068,1.1692,0.4825,0.5571,1976.27,0.0
136,557056,71.568634,1.2968,0.4910,0.5722,2010.94,2.75
137,561152,72.211508,1.0751,0.5377,0.5859,2202.52,0.0
138,565248,72.032342,0.9195,0.5639,0.5832,2309.65,0.0
139,569344,71.753672,1.4343,0.5434,0.5747,2225.62,0.0
140,573440,72.071522,1.1338,0.5510,0.5500,2257.00,0.0
141,577536,71.869944,1.3529,0.5004,0.5593,2049.69,2.75
142,581632,71.359359,1.0499,0.5626,0.5734,2304.40,2.625
143,585728,71.589990,1.3106,0.4711,0.5711,1929.56,0.0
144,589824,72.100898,1.0205,0.5346,0.5726,2189.52,0.0
145,593920,71.204062,1.1955,0.5217,0.5745,2136.70,0.0
146,598016,71.419858,1.0044,0.5106,0.5608,2091.57,2.75
147,602112,71.717132,0.8286,0.5552,0.5812,2274.05,0.0
148,606208,71.063869,1.5879,0.5197,0.5832,2128.55,0.0
149,610304,71.188882,0.8988,0.5168,0.5500,2117.01,2.75
150,614400,71.996762,0.9904,0.4933,0.5458,2020.39,5.5
151,618496,71.740254,0.9990,0.4674,0.5559,1914.60,0.0
152,622592,71.547464,0.7536,0.5446,0.5600,2230.71,2.625
153,626688,71.126821,0.9384,0.4708,0.5575,1928.50,0.0
154,630784,70.696479,1.0210,0.4563,0.5561,1869.00,2.75
155,634880,71.153904,1.0978,0.4635,0.5927,1898.40,0.0
156,638976,71.826602,1.0392,0.5392,0.5468,2208.52,2.625
157,643072,71.711348,0.9383,0.4576,0.5576,1874.44,2.75
158,647168,71.090460,0.9343,0.4697,0.5258,1923.80,2.625
159,651264,70.954645,1.3731,0.4780,0.5681,1957.80,2.625
160,655360,70.752157,0.6044,0.5957,0.5622,2440.15,2.75
161,659456,70.455028,1.2419,0.4450,0.5415,1822.78,2.75
162,663552,71.305298,0.6335,0.4694,0.5636,1922.70,0.0
163,667648,71.426976,1.1537,0.5778,0.5808,2366.67,2.25
164,671744,71.234356,0.6976,0.5465,0.5366,2238.45,3.125
165,675840,71.316299,0.7214,0.4744,0.5719,1942.99,2.625
166,679936,71.098292,1.0667,0.5577,0.5593,2284.17,0.0
167,684032,71.783112,0.7802,0.4729,0.5645,1937.12,5.5
168,688128,71.958591,0.8610,0.4746,0.5737,1943.79,2.75
169,692224,70.751463,1.2833,0.5266,0.5588,2156.81,2.625
170,696320,70.533619,1.0610,0.4678,0.5851,1916.25,2.75
171,700416,71.290080,1.5020,0.5252,0.5691,2151.07,0.0
172,704512,71.451283,0.7628,0.5732,0.5760,2347.98,0.0
173,708608,70.800813,0.8200,0.4544,0.5490,1861.07,5.5
174,712704,70.398751,0.6696,0.5411,0.5578,2216.42,2.75
175,716800,71.161958,0.6772,0.4846,0.5433,1985.06,5.5
176,720896,71.480792,1.4675,0.5067,0.5539,2075.33,0.0
177,724992,72.044913,1.2466,0.4081,0.5234,1671.70,5.5
178,729088,71.351583,0.4290,0.3422,0.4990,1401.51,5.375
179,733184,71.292109,0.9709,0.4705,0.5439,1927.32,0.0
180,737280,70.957990,1.0741,0.4593,0.5698,1881.49,2.625
181,741376,70.726621,0.6486,0.4755,0.5587,1947.51,2.75
182,745472,71.529761,0.8199,0.4220,0.5400,1728.71,8.25
183,749568,70.727844,1.2016,0.5382,0.5562,2204.33,2.0
184,753664,70.826774,1.1092,0.5087,0.5507,2083.73,3.375
185,757760,71.138147,0.5973,0.6003,0.5645,2458.73,0.0
186,761856,70.506238,1.4141,0.5769,0.5789,2363.12,0.0
187,765952,70.977780,0.9753,0.5124,0.5612,2098.90,2.75
188,770048,71.036227,0.9649,0.5203,0.5812,2131.25,0.0
189,774144,72.294445,1.3023,0.4953,0.5659,2028.61,2.75
190,778240,70.718835,1.3554,0.4991,0.5556,2044.32,2.75
191,782336,70.908159,0.8289,0.3807,0.5244,1559.21,8.125
192,786432,71.267346,0.8364,0.6014,0.5267,2463.50,2.625
193,790528,71.450632,0.5810,0.4131,0.5532,1692.00,5.5
194,794624,70.890227,1.5704,0.5240,0.5631,2146.30,2.625
195,798720,71.031908,0.9386,0.4022,0.5527,1647.26,5.5
196,802816,70.609274,0.8580,0.5083,0.5452,2081.94,2.625
197,806912,71.591841,1.0066,0.5045,0.5266,2066.48,5.375
198,811008,71.993245,1.2217,0.4084,0.5112,1672.65,5.375
199,815104,71.420350,1.0212,0.5687,0.5681,2329.32,0.0
200,819200,71.615109,1.2116,0.5104,0.5943,2090.75,0.0
201,823296,71.110312,0.9145,0.5731,0.5587,2347.33,2.75
202,827392,73.083781,1.2838,0.4956,0.5610,2030.09,2.75
203,831488,72.315121,0.7160,0.4506,0.5338,1845.57,8.125
204,835584,72.747594,0.4434,0.4594,0.5305,1881.81,5.5
205,839680,73.415835,0.8382,0.4987,0.5651,2042.61,2.75
206,843776,73.641525,0.9631,0.5628,0.5759,2305.10,0.0
207,847872,73.562752,0.7147,0.4536,0.5108,1857.82,8.0
208,851968,73.291312,1.1390,0.5059,0.5719,2072.20,0.0
209,856064,73.295067,0.9062,0.5242,0.5603,2147.23,5.25
210,860160,73.998572,0.8853,0.4890,0.5238,2002.91,5.5
211,864256,72.927798,0.7488,0.4343,0.5473,1779.01,2.75
212,868352,72.956891,0.9196,0.5519,0.5704,2260.52,5.375
213,872448,72.362523,0.8603,0.4620,0.5496,1892.35,2.625
214,876544,72.357314,0.9242,0.4830,0.5817,1978.19,2.75
215,880640,72.652368,0.9233,0.5736,0.5608,2349.65,0.0
216,884736,73.398400,0.9744,0.4677,0.5717,1915.75,5.5
217,888832,73.192332,0.9668,0.5013,0.5523,2053.26,6.0
218,892928,73.384700,0.5798,0.4353,0.5697,1783.10,2.0
219,897024,72.626730,0.5737,0.5558,0.5125,2276.61,8.125
220,901120,72.367790,1.0460,0.4989,0.5514,2043.59,2.625
221,905216,72.967263,1.1028,0.4743,0.5150,1942.65,8.25
222,909312,72.534614,0.8024,0.4374,0.5715,1791.53,0.0
223,913408,72.174047,0.9755,0.4667,0.6025,1911.76,2.75
224,917504,72.776870,0.8686,0.5827,0.5705,2386.62,0.0
225,921600,72.254145,0.5468,0.5590,0.5529,2289.60,8.125
226,925696,72.926904,1.1564,0.4634,0.5445,1898.11,0.0
227,929792,72.523823,1.1502,0.5471,0.5993,2240.92,0.0
228,933888,73.433535,0.4258,0.5431,0.5345,2224.50,8.125
229,937984,73.240396,0.9751,0.4087,0.5526,1674.08,2.75
230,942080,73.019283,1.0028,0.6033,0.5466,2471.07,0.0
231,946176,72.577599,0.9291,0.4967,0.5213,2034.54,5.375
232,950272,73.030979,0.8628,0.3726,0.5215,1526.35,8.25
233,954368,72.322418,0.6061,0.5218,0.5440,2137.39,2.75
234,958464,72.763988,0.9974,0.5178,0.5642,2121.04,2.625
235,962560,72.287776,1.3305,0.5427,0.6004,2222.88,0.0
236,966656,73.738137,0.3592,0.4292,0.5129,1758.15,10.875
237,970752,72.036320,0.7697,0.4596,0.5578,1882.32,2.75
238,974848,70.757289,1.1805,0.5630,0.5960,2306.15,0.0
239,978944,70.855696,1.1324,0.4748,0.5549,1944.70,5.5
240,983040,71.462306,0.9398,0.5537,0.5496,2268.02,0.0
241,987136,71.494667,0.2272,0.3672,0.4772,1504.25,16.25
242,991232,71.127921,0.8382,0.3917,0.5740,1604.60,2.375
243,995328,71.439407,0.8164,0.5538,0.5488,2268.35,3.125
244,999424,71.213630,0.5452,0.4703,0.5100,1926.34,10.75
245,1003520,71.481764,0.7016,0.3787,0.5159,1551.25,3.875
246,1007616,71.455807,0.7819,0.5107,0.5574,2091.91,1.625
247,1011712,71.142687,0.3496,0.5111,0.5122,2093.37,10.875
248,1015808,71.589861,0.6967,0.4014,0.5245,1644.32,5.5
249,1019904,71.956311,0.9184,0.5579,0.5273,2285.17,5.5
250,1024000,71.782313,0.3915,0.3984,0.5074,1632.00,8.125
251,1028096,72.447151,0.8991,0.5051,0.5435,2068.69,2.75
252,1032192,71.535334,0.6419,0.4290,0.5264,1757.26,10.875
253,1036288,71.282698,0.8234,0.4147,0.5063,1698.51,5.5
254,1040384,70.753248,0.8296,0.5221,0.5280,2138.49,5.5
255,1044480,71.286340,0.6615,0.4265,0.5087,1746.77,10.875
256,1048576,71.357216,0.8571,0.4626,0.5281,1894.96,5.375
257,1052672,71.242715,0.8511,0.5074,0.5602,2078.30,0.0
258,1056768,71.665376,0.9623,0.5310,0.5447,2174.77,5.375
259,1060864,71.338733,0.8534,0.4635,0.5367,1898.49,8.25
260,1064960,71.136608,1.1002,0.3840,0.5475,1572.85,2.75
261,1069056,72.287018,0.9442,0.5470,0.5498,2240.48,2.75
262,1073152,73.012995,0.4724,0.4652,0.5101,1905.36,10.0
263,1077248,71.759458,0.9680,0.3712,0.5503,1520.45,3.75
264,1081344,71.338559,1.1128,0.5304,0.5366,2172.40,2.75
265,1085440,71.901218,0.6288,0.5215,0.5326,2136.05,2.75
266,1089536,70.328945,0.7851,0.5121,0.5396,2097.48,5.75
267,1093632,70.132277,0.3634,0.4629,0.5368,1895.86,7.875
268,1097728,71.157930,0.7783,0.5768,0.5468,2362.51,0.0
269,1101824,71.807024,0.8402,0.5619,0.5424,2301.57,5.375
270,1105920,72.155178,0.7284,0.4706,0.5316,1927.64,6.375
271,1110016,71.058892,0.4533,0.5037,0.5549,2062.98,1.75
272,1114112,70.819719,0.8307,0.6080,0.5496,2490.27,5.25
273,1118208,70.876429,0.9303,0.3858,0.5097,1580.27,9.25
274,1122304,71.023463,0.9826,0.4596,0.5336,1882.73,4.375
275,1126400,71.078413,0.6087,0.5331,0.5462,2183.52,8.125
276,1130496,71.115662,1.0450,0.3888,0.5012,1592.70,10.875
277,1134592,71.692827,0.6745,0.5226,0.5577,2140.73,0.0
278,1138688,70.956221,0.5441,0.4633,0.5091,1897.75,11.0
279,1142784,71.178036,0.8162,0.4233,0.5206,1733.90,8.25
280,1146880,71.629586,0.7537,0.4618,0.5436,1891.72,2.75
281,1150976,70.418536,0.8637,0.5686,0.5249,2328.80,5.375
282,1155072,71.521259,0.7377,0.4252,0.5025,1741.64,5.375
283,1159168,71.592219,0.6738,0.4940,0.5524,2023.29,8.25
284,1163264,71.785054,1.0282,0.4353,0.5022,1783.01,5.5
285,1167360,72.096443,0.4611,0.5444,0.5358,2229.74,2.625
286,1171456,70.794655,0.9680,0.4443,0.5580,1819.97,5.375
287,1175552,71.276531,1.1963,0.5142,0.5577,2106.18,2.75
288,1179648,72.288517,1.0391,0.5509,0.5688,2256.57,1.125
289,1183744,71.689893,0.7574,0.5060,0.5634,2072.38,4.25
290,1187840,71.440525,0.8144,0.4932,0.5346,2020.26,5.5
291,1191936,71.675117,0.8520,0.6281,0.5552,2572.75,0.0
292,1196032,71.174742,1.0490,0.5343,0.5343,2188.40,8.125
293,1200128,70.853727,0.7044,0.4514,0.5456,1849.12,2.75
294,1204224,70.842153,1.0544,0.5458,0.5478,2235.76,5.5
295,1208320,71.684546,0.9331,0.4833,0.5540,1979.65,2.75
296,1212416,71.997365,0.5156,0.5174,0.5364,2119.10,5.5
297,1216512,70.900670,0.8750,0.5690,0.5203,2330.76,5.5
298,1220608,71.415738,0.3613,0.4286,0.4976,1755.53,8.125
299,1224704,71.128942,1.0258,0.5558,0.5769,2276.60,0.0
300,1228800,71.124243,1.0410,0.5745,0.5691,2353.27,2.75
301,1232896,71.444067,0.4208,0.5861,0.5245,2400.85,10.875
302,1236992,71.518903,0.5271,0.4063,0.5234,1664.02,2.75
303,1241088,72.048400,0.7498,0.5156,0.5229,2111.91,11.0
304,1245184,71.483645,0.6652,0.4194,0.5472,1717.91,2.75
305,1249280,70.553294,1.2827,0.5890,0.5584,2412.68,0.0
306,1253376,71.341777,1.0352,0.5052,0.5410,2069.35,5.5
307,1257472,70.733605,0.8909,0.5960,0.5421,2441.25,0.0
308,1261568,71.072425,0.7990,0.4314,0.5393,1766.94,9.75
309,1265664,71.573165,0.8420,0.5707,0.5291,2337.79,1.25
310,1269760,71.513686,0.3609,0.4038,0.5145,1653.96,10.875
311,1273856,71.329950,0.5991,0.5494,0.5353,2250.21,7.0
312,1277952,71.665991,0.2717,0.4832,0.5130,1979.30,6.75
313,1282048,71.680110,1.1212,0.4091,0.5077,1675.60,10.625
314,1286144,71.625498,1.0575,0.5226,0.5545,2140.62,0.0
315,1290240,71.390450,1.1521,0.5050,0.5439,2068.48,5.5
316,1294336,71.120828,0.6765,0.5664,0.5747,2319.95,2.75
317,1298432,71.915546,1.1077,0.5460,0.5595,2236.27,2.75
318,1302528,71.510318,0.7471,0.4827,0.5452,1977.04,5.375
319,1306624,71.807238,0.4680,0.4326,0.5394,1771.77,9.0
320,1310720,71.603152,0.7743,0.4873,0.5617,1995.89,4.5
321,1314816,71.299272,0.9017,0.4763,0.5454,1950.83,8.125
322,1318912,72.015890,0.9631,0.5820,0.5811,2383.73,0.0
323,1323008,72.027912,0.6168,0.4908,0.5150,2010.40,12.625
324,1327104,71.098864,0.1334,0.4787,0.5550,1960.70,1.0
325,1331200,71.382107,1.0444,0.5902,0.5707,2417.59,2.75
326,1335296,70.721328,0.8269,0.4890,0.5298,2002.85,8.0
327,1339392,71.198465,0.7918,0.5044,0.5407,2066.00,5.5
328,1343488,71.021206,0.6857,0.5634,0.5333,2307.75,5.25
329,1347584,71.647771,0.6086,0.4912,0.5438,2012.01,5.5
330,1351680,71.794436,0.6450,0.4867,0.5085,1993.60,5.5
331,1355776,71.969924,1.2210,0.4912,0.5462,2012.11,5.5
332,1359872,71.337045,0.5045,0.5804,0.5203,2377.15,2.75
333,1363968,71.176723,0.4874,0.4423,0.5337,1811.48,10.75
334,1368064,71.819458,0.6968,0.5515,0.5484,2258.89,2.875
335,1372160,71.514967,0.4342,0.4686,0.5077,1919.59,8.25
336,1376256,71.685133,0.5779,0.5189,0.5654,2125.36,5.5
337,1380352,70.136932,0.7256,0.4492,0.5356,1839.79,5.375
338,1384448,70.967648,0.8751,0.5766,0.5545,2361.83,5.375
339,1388544,71.408925,1.0049,0.4439,0.5332,1818.09,5.375
340,1392640,71.724675,0.7112,0.5085,0.5248,2082.94,5.5
341,1396736,71.324836,0.7906,0.4533,0.5394,1856.89,8.25
342,1400832,71.842751,1.1006,0.4994,0.5678,2045.57,2.75
343,1404928,71.384363,0.9061,0.5177,0.5689,2120.35,5.75
344,1409024,71.505250,0.6739,0.4874,0.5570,1996.57,6.25
345,1413120,71.325949,0.9267,0.5639,0.5511,2309.57,4.25
346,1417216,71.615512,0.8306,0.5529,0.5367,2264.62,2.625
347,1421312,71.574545,0.8535,0.5459,0.5199,2236.07,5.5
348,1425408,71.161833,0.6562,0.4765,0.5718,1951.72,2.75
349,1429504,70.611943,0.6559,0.6090,0.5477,2494.27,2.75
350,1433600,70.974751,0.8008,0.4396,0.5290,1800.62,8.125
351,1437696,70.781892,0.5696,0.4264,0.5176,1746.54,8.25
352,1441792,71.407966,0.9343,0.5039,0.5743,2064.12,0.0
353,1445888,71.264313,0.9896,0.6146,0.5371,2517.31,2.625
354,1449984,71.921529,1.2548,0.5221,0.5497,2138.59,4.875
355,1454080,71.642453,0.6072,0.5691,0.5730,2331.16,0.5
356,1458176,71.235791,0.9185,0.6536,0.5365,2677.28,0.0
357,1462272,71.157115,0.6908,0.5205,0.5314,2132.04,8.125
358,1466368,71.017517,1.0824,0.5346,0.5697,2189.84,2.375
359,1470464,71.253720,0.9025,0.5626,0.5763,2304.61,0.375
360,1474560,70.967158,0.7703,0.4907,0.5423,2009.90,10.0
361,1478656,71.212411,0.6351,0.4889,0.5336,2002.39,3.5
362,1482752,70.652261,0.5607,0.4389,0.5011,1797.79,10.875
363,1486848,70.831984,0.7760,0.4945,0.5565,2025.60,2.625
364,1490944,71.188426,1.2453,0.5276,0.5618,2161.15,2.625
365,1495040,71.137965,0.6682,0.4982,0.5240,2040.74,5.375
366,1499136,69.694532,0.6589,0.4921,0.5562,2015.84,5.375
367,1503232,70.623489,0.8227,0.5904,0.5394,2418.11,2.75
368,1507328,70.142017,0.5500,0.4901,0.5120,2007.44,8.25
369,1511424,70.857144,0.7540,0.4209,0.5184,1724.17,10.75
370,1515520,71.010033,1.2125,0.5474,0.5647,2242.15,0.0
371,1519616,71.206869,0.5106,0.5473,0.5517,2241.80,5.375
372,1523712,71.748059,0.8376,0.5592,0.5711,2290.36,2.75
373,1527808,71.520193,0.9243,0.5259,0.5334,2154.04,8.0
374,1531904,71.438668,0.9098,0.5296,0.5674,2169.15,2.375
375,1536000,70.802084,0.6359,0.5905,0.5668,2418.74,0.25
376,1540096,71.070610,1.1046,0.5199,0.5485,2129.69,5.375
377,1544192,70.970711,0.8289,0.5194,0.5475,2127.52,2.875
378,1548288,71.775902,0.5736,0.5853,0.5245,2397.26,5.125
379,1552384,71.088607,0.9347,0.5344,0.5737,2188.89,2.75
380,1556480,70.875235,0.9577,0.5043,0.5339,2065.45,5.5
381,1560576,70.797841,0.4924,0.5275,0.5495,2160.49,5.5
382,1564672,71.340085,0.5878,0.4005,0.4823,1640.35,13.5
383,1568768,71.177244,0.6744,0.5012,0.5460,2052.93,2.625
384,1572864,70.624363,0.4411,0.4113,0.5183,1684.60,13.625
385,1576960,70.630507,0.9811,0.4320,0.5243,1769.51,8.0
386,1581056,70.909576,0.8322,0.6091,0.5256,2494.88,2.625
387,1585152,71.324490,0.7329,0.4673,0.5365,1914.26,8.0
388,1589248,70.901034,0.9078,0.5372,0.5632,2200.19,2.75
389,1593344,71.380110,0.8741,0.5349,0.5659,2190.88,2.75
390,1597440,71.673153,0.9209,0.4885,0.5493,2000.88,5.5
391,1601536,73.412699,0.6999,0.5513,0.5416,2257.93,2.75
392,1605632,70.974355,0.9584,0.5579,0.5590,2285.31,2.75
393,1609728,70.838131,1.0890,0.5207,0.5509,2132.81,5.375
394,1613824,70.733303,0.6955,0.5782,0.5356,2368.36,2.75
395,1617920,71.372000,0.5295,0.5118,0.5377,2096.45,5.375
396,1622016,70.534817,0.6354,0.5486,0.5511,2247.00,5.5
397,1626112,71.295329,0.6715,0.6289,0.5368,2575.84,2.75
398,1630208,71.366384,0.9756,0.6234,0.5144,2553.65,0.0
399,1634304,72.849324,0.4247,0.4311,0.5507,1765.83,8.25
400,1638400,71.602334,1.1226,0.6222,0.5269,2548.73,2.25
401,1642496,70.257835,0.7862,0.4407,0.5511,1805.30,5.875
402,1646592,70.540099,0.5112,0.5907,0.5381,2419.65,2.75
403,1650688,71.353404,0.5545,0.3662,0.5078,1499.94,5.5
404,1654784,72.283855,0.8575,0.3019,0.4918,1236.76,2.75
