Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
94,385024,78.969326,0.6288,0.4254,0.5712,1742.47,0.0
95,389120,77.366578,0.9049,0.3771,0.5672,1544.47,2.75
96,393216,77.916425,1.4463,0.3498,0.5655,1432.88,0.0
97,397312,77.338428,0.5330,0.3598,0.5658,1473.85,0.0
98,401408,77.322409,0.8918,0.3865,0.5689,1583.10,0.0
99,405504,77.617765,1.1762,0.3042,0.5683,1245.93,0.0
100,409600,77.257588,1.0430,0.3399,0.6044,1392.20,0.0
101,413696,77.533903,1.1992,0.4069,0.5957,1666.80,0.0
102,417792,77.051295,1.0323,0.4385,0.5588,1796.12,0.0
103,421888,76.987662,1.5011,0.4065,0.5740,1664.91,2.75
104,425984,77.796765,1.5886,0.3616,0.5644,1480.97,0.0
105,430080,77.619949,1.0508,0.3218,0.5804,1318.22,0.0
106,434176,77.645656,0.8938,0.4045,0.5649,1656.75,0.0
107,438272,77.684842,0.5411,0.3600,0.5660,1474.68,0.0
108,442368,77.674160,1.0406,0.4441,0.5670,1819.05,0.0
109,446464,77.994446,0.7389,0.4264,0.5891,1746.55,0.0
110,450560,78.241004,0.6405,0.4379,0.6119,1793.60,0.0
111,454656,77.581142,1.1362,0.4346,0.5711,1780.20,0.0
112,458752,76.824742,0.7416,0.4765,0.5838,1951.55,0.0
113,462848,76.782458,0.8648,0.4677,0.5900,1915.60,0.0
114,466944,77.764315,1.1268,0.4485,0.5959,1837.22,0.0
115,471040,77.402782,1.2895,0.4495,0.5659,1841.00,0.0
116,475136,77.892599,1.3431,0.4174,0.5609,1709.78,0.0
117,479232,77.387789,1.2393,0.3896,0.5907,1595.75,0.0
118,483328,77.458756,0.5814,0.4270,0.5505,1749.15,2.75
119,487424,77.434439,1.2333,0.4163,0.5671,1704.99,0.0
120,491520,77.585081,0.7761,0.5017,0.5606,2054.88,0.0
121,495616,77.949092,1.2553,0.4271,0.5804,1749.54,2.75
122,499712,77.585198,0.7707,0.4826,0.5752,1976.60,0.0
123,503808,77.595396,0.7638,0.4659,0.5882,1908.43,2.75
124,507904,77.849751,0.6896,0.3598,0.5418,1473.82,0.0
125,512000,77.382348,1.0553,0.4061,0.6014,1663.45,0.0
126,516096,76.937318,1.0924,0.3723,0.5392,1524.81,5.5
127,520192,77.298306,0.9560,0.3356,0.5206,1374.62,0.0
128,524288,77.193986,1.1508,0.3529,0.5425,1445.40,0.0
129,528384,78.309146,0.8921,0.3502,0.5572,1434.32,0.0
130,532480,77.236731,0.9419,0.3278,0.5469,1342.53,0.0
131,536576,77.640977,1.0128,0.2920,0.5343,1196.10,0.0
132,540672,77.793680,1.2657,0.5026,0.5769,2058.60,0.0
133,544768,76.962944,1.1170,0.4759,0.5955,1949.15,0.0
134,548864,77.583553,0.9514,0.4984,0.5934,2041.43,0.0
135,552960,77.542970,1.0975,0.4255,0.5518,1743.04,5.375
136,557056,77.470177,0.4439,0.4556,0.5514,1866.25,0.0
137,561152,77.088024,1.0806,0.4380,0.5555,1793.93,2.75
