Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
252,2064384,31.414416,0.4501,0.4231,0.5238,3466.30,8.9375
253,2072576,31.673214,0.5745,0.3560,0.4779,2916.52,6.6875
254,2080768,31.466865,0.2705,0.4213,0.5110,3451.04,4.125
255,2088960,31.481452,0.4077,0.3785,0.4831,3100.85,15.0625
256,2097152,31.524188,0.4043,0.4323,0.5184,3541.08,6.8125
257,2105344,31.607860,0.6331,0.5047,0.5330,4134.73,4.0625
258,2113536,31.517449,0.5247,0.4089,0.4922,3349.38,13.625
259,2121728,31.958696,0.6247,0.5023,0.5299,4115.16,4.125
260,2129920,31.626095,0.6063,0.4199,0.5029,3440.16,10.875
261,2138112,32.228759,0.3533,0.4238,0.5272,3471.43,5.125
262,2146304,31.856564,0.6347,0.3745,0.4910,3067.88,9.875
263,2154496,31.811735,0.4191,0.4614,0.5165,3779.45,6.75
264,2162688,31.866906,0.5042,0.4204,0.5229,3444.20,8.0
265,2170880,31.978207,0.3865,0.3834,0.4928,3140.79,5.4375
266,2179072,31.915560,0.3700,0.4194,0.5250,3435.69,6.75
267,2187264,31.944033,0.2568,0.4839,0.5041,3964.30,11.9375
268,2195456,31.871371,0.5536,0.5617,0.5312,4601.56,5.75
269,2203648,31.648750,0.4259,0.4698,0.5229,3848.32,10.875
270,2211840,31.844881,0.6390,0.5011,0.5254,4104.89,7.75
271,2220032,31.767339,0.4088,0.4495,0.5200,3682.18,5.75
272,2228224,31.606068,0.3983,0.5180,0.5250,4243.19,9.375
273,2236416,31.464052,0.5532,0.3435,0.4968,2813.55,8.125
274,2244608,31.698697,0.3972,0.5270,0.5109,4317.11,9.5
275,2252800,31.574501,0.4867,0.3942,0.5004,3229.01,8.125
276,2260992,31.462162,0.2063,0.3974,0.4852,3255.59,10.8125
277,2269184,31.435058,0.5370,0.4617,0.5383,3782.54,6.4375
278,2277376,31.528079,0.6505,0.4269,0.5279,3496.81,7.0625
279,2285568,31.638112,0.6632,0.5220,0.5412,4276.50,8.125
280,2293760,31.823552,0.6944,0.5272,0.5357,4318.61,4.125
281,2301952,31.349778,0.4754,0.4237,0.4925,3470.90,14.0
282,2310144,31.489353,0.5657,0.4424,0.5207,3623.86,4.5625
283,2318336,31.986791,0.6843,0.5668,0.5421,4643.09,3.125
284,2326528,31.683829,0.5423,0.4800,0.5295,3932.41,8.0
285,2334720,32.165329,0.4789,0.5701,0.5343,4669.90,5.4375
286,2342912,32.077733,0.5165,0.4598,0.4990,3766.44,9.625
287,2351104,31.806913,0.5772,0.4379,0.5238,3587.61,8.0625
288,2359296,32.059289,0.4528,0.4618,0.5148,3783.06,8.375
289,2367488,32.121838,0.5256,0.4810,0.5297,3940.46,7.75
290,2375680,31.975000,0.4879,0.5584,0.5372,4574.23,6.1875
291,2383872,32.196021,0.5027,0.5277,0.5202,4322.94,7.875
292,2392064,31.643729,0.4442,0.4555,0.5063,3731.20,11.6875
293,2400256,31.572840,1.0067,0.4732,0.5267,3876.74,6.1875
294,2408448,32.892158,0.5927,0.4944,0.5199,4050.29,10.125
295,2416640,32.616607,0.7087,0.4939,0.5278,4046.35,5.3125
296,2424832,32.106576,0.2735,0.4550,0.5089,3727.20,13.5625
297,2433024,32.471700,0.5916,0.5495,0.5274,4501.86,9.3125
298,2441216,32.720279,0.4084,0.3914,0.5002,3206.08,8.25
299,2449408,33.062096,0.6267,0.5934,0.5234,4860.75,5.3125
300,2457600,31.570450,0.3899,0.4024,0.4986,3296.14,9.4375
301,2465792,31.759743,0.6188,0.4992,0.5432,4089.26,4.0625
302,2473984,31.578637,0.6529,0.4222,0.5279,3458.42,6.75
303,2482176,31.342610,0.5789,0.4576,0.5062,3748.70,11.0
304,2490368,31.567150,0.3992,0.5266,0.5292,4313.60,9.375
305,2498560,31.479969,0.3929,0.4720,0.5020,3866.39,12.5625
306,2506752,31.585413,0.4829,0.4757,0.5243,3897.07,7.5625
307,2514944,31.820509,0.7596,0.5289,0.5166,4332.52,6.875
308,2523136,31.610350,0.3753,0.4834,0.5193,3959.85,13.5625
309,2531328,32.137870,0.6253,0.4849,0.5299,3972.24,8.0625
310,2539520,32.226185,0.5986,0.5014,0.5361,4107.48,6.625
311,2547712,31.853784,0.3674,0.4944,0.5229,4050.41,9.5625
312,2555904,32.126376,0.6534,0.5396,0.5243,4420.00,6.8125
313,2564096,31.737225,0.2416,0.4524,0.4998,3706.30,13.75
314,2572288,31.761789,0.3534,0.5115,0.5334,4190.27,8.0625
315,2580480,31.819211,0.7577,0.4581,0.5305,3752.38,9.5625
316,2588672,31.942653,0.4339,0.5283,0.5056,4327.62,12.0625
317,2596864,31.480675,0.5835,0.3997,0.5098,3274.75,7.0625
318,2605056,31.879807,0.5690,0.5378,0.5271,4405.75,8.1875
319,2613248,31.645535,0.4488,0.4475,0.5039,3666.06,9.875
320,2621440,31.672510,0.3889,0.5130,0.5209,4202.21,10.5625
321,2629632,31.578927,0.4272,0.4525,0.5234,3706.96,5.375
322,2637824,31.494865,0.8088,0.5631,0.5318,4612.70,5.75
323,2646016,31.461032,0.4418,0.4474,0.5088,3665.10,12.0625
324,2654208,31.477583,0.6409,0.4641,0.5279,3802.06,7.0625
325,2662400,31.535380,0.4822,0.4487,0.5006,3675.38,11.875
326,2670592,31.547281,0.7609,0.4773,0.5401,3910.44,5.4375
327,2678784,31.798493,0.6497,0.5734,0.5317,4697.65,9.875
328,2686976,31.541659,0.3590,0.4739,0.5273,3882.30,6.0
329,2695168,31.847706,0.6036,0.4944,0.5069,4049.82,12.125
330,2703360,31.525179,0.5466,0.4694,0.5145,3845.00,8.75
331,2711552,31.708002,0.5956,0.5203,0.5316,4262.52,6.6875
332,2719744,31.685947,0.7248,0.4444,0.5374,3640.55,6.8125
333,2727936,31.665471,0.8798,0.5289,0.5206,4332.68,8.1875
334,2736128,32.123044,0.6141,0.3925,0.5011,3215.56,8.1875
335,2744320,31.883322,0.4423,0.5850,0.5227,4792.01,8.6875
336,2752512,31.789761,0.3240,0.3649,0.4766,2989.45,13.0625
337,2760704,31.892282,0.5997,0.5035,0.5319,4124.97,7.125
338,2768896,31.891923,0.7226,0.4915,0.5253,4026.01,9.125
339,2777088,31.917816,0.7366,0.5325,0.5281,4361.92,5.3125
340,2785280,32.140220,0.5590,0.4751,0.5208,3892.25,10.875
341,2793472,31.797594,0.6996,0.5696,0.5261,4666.36,6.6875
342,2801664,31.446307,0.4915,0.4301,0.5079,3523.01,12.0625
343,2809856,31.650890,0.5332,0.5300,0.5248,4341.39,5.4375
344,2818048,31.585104,0.4491,0.4644,0.5093,3804.38,9.5625
345,2826240,31.445691,0.6738,0.4819,0.5103,3947.73,9.75
346,2834432,31.788530,0.5116,0.5071,0.5251,4153.91,7.5625
347,2842624,31.637223,0.6132,0.4899,0.5228,4013.61,9.75
348,2850816,31.648093,0.7929,0.5213,0.5513,4270.27,1.3125
349,2859008,31.432173,0.2979,0.5225,0.5208,4280.66,13.625
350,2867200,31.636442,0.5311,0.4461,0.5187,3654.84,6.75
351,2875392,31.553790,0.4617,0.4402,0.5103,3606.09,11.5
352,2883584,31.442744,0.4640,0.4667,0.4996,3823.09,13.125
353,2891776,31.505365,0.3787,0.4563,0.5242,3738.10,8.0625
354,2899968,31.712924,0.4827,0.4811,0.5231,3941.40,12.25
355,2908160,31.549196,0.4529,0.5146,0.5074,4215.30,10.4375
356,2916352,31.710562,0.5991,0.4447,0.5213,3642.59,6.9375
357,2924544,31.547525,0.4215,0.4572,0.5005,3745.41,15.125
358,2932736,31.849387,0.5762,0.4968,0.5323,4069.40,6.8125
359,2940928,31.812087,0.7312,0.4641,0.5269,3801.70,8.1875
360,2949120,31.981435,0.4803,0.4355,0.5076,3567.75,13.5625
361,2957312,31.915543,0.6424,0.4819,0.5245,3948.09,5.375
362,2965504,31.945211,0.5362,0.4211,0.5012,3449.81,9.4375
363,2973696,32.223666,0.6296,0.5364,0.5274,4394.59,8.125
364,2981888,32.154962,0.2694,0.4502,0.4936,3688.21,13.5
365,2990080,31.999251,0.5743,0.5006,0.5304,4101.03,5.5
366,2998272,31.495072,0.3912,0.4380,0.4934,3588.19,13.5
367,3006464,31.632360,0.6339,0.5080,0.5353,4161.24,9.625
368,3014656,31.808852,0.4993,0.4003,0.4902,3279.16,10.8125
369,3022848,31.670368,0.4536,0.5027,0.5189,4118.24,8.0625
370,3031040,31.661644,0.4752,0.4267,0.5110,3495.76,9.5625
371,3039232,31.541238,0.6200,0.5312,0.5286,4351.84,5.4375
372,3047424,31.586326,0.3437,0.4981,0.5033,4080.04,15.5625
373,3055616,31.668503,0.5802,0.4545,0.5204,3723.51,6.1875
374,3063808,31.735801,0.4072,0.5136,0.5175,4207.26,10.5625
375,3072000,31.547318,0.4789,0.4943,0.5180,4049.62,8.3125
376,3080192,31.703546,0.7882,0.4467,0.5160,3659.00,9.4375
377,3088384,31.604779,0.3995,0.4944,0.5189,4050.09,11.8125
378,3096576,31.478511,0.4468,0.4062,0.4937,3327.86,9.875
379,3104768,31.724089,0.3864,0.5539,0.5159,4537.58,10.8125
380,3112960,31.696054,0.4437,0.4150,0.4932,3399.46,12.25
381,3121152,31.965601,0.4801,0.5305,0.5350,4346.06,9.5
382,3129344,31.570573,0.3418,0.4175,0.5059,3420.35,8.0625
383,3137536,32.733887,0.5356,0.5970,0.5012,4890.26,12.3125
384,3145728,32.030944,0.2696,0.3854,0.4986,3157.15,10.9375
385,3153920,31.901722,0.4618,0.4735,0.5063,3879.29,13.5625
386,3162112,32.224558,0.3114,0.4976,0.5338,4076.17,11.375
387,3170304,32.058037,0.4477,0.4776,0.5256,3912.67,5.0
388,3178496,32.079782,0.4390,0.4654,0.4975,3812.45,16.1875
389,3186688,32.227922,0.6602,0.4997,0.5336,4093.20,6.875
390,3194880,31.669306,0.3539,0.4207,0.4882,3446.76,12.375
391,3203072,31.727109,0.4381,0.4509,0.5161,3693.89,10.8125
392,3211264,31.683064,0.4882,0.5005,0.5133,4100.38,13.375
393,3219456,31.658910,0.3963,0.4421,0.4968,3621.62,10.3125
394,3227648,31.607092,0.5903,0.4476,0.5173,3666.59,10.0625
395,3235840,31.535936,0.3499,0.4468,0.5075,3660.38,10.9375
396,3244032,31.532020,0.7806,0.5409,0.5265,4431.17,6.8125
