Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
136,557056,105.616539,0.8512,0.5119,0.5857,2096.93,0.0
137,561152,107.168022,0.5253,0.5242,0.5150,2147.10,2.75
138,565248,105.003347,0.9805,0.4276,0.5456,1751.25,2.625
139,569344,103.599387,0.5801,0.4436,0.5479,1817.03,2.75
140,573440,103.051820,0.8317,0.4702,0.5484,1926.05,2.625
141,577536,102.345484,1.1284,0.5090,0.5400,2084.74,2.625
142,581632,102.537822,1.0484,0.5219,0.5630,2137.75,0.0
143,585728,102.023057,0.9352,0.5865,0.5570,2402.18,0.0
144,589824,102.573803,0.9200,0.4963,0.5139,2032.73,5.375
145,593920,102.241222,0.9055,0.4497,0.5507,1841.78,2.75
146,598016,104.187804,0.9603,0.5442,0.5553,2228.92,0.0
147,602112,105.143870,1.1473,0.5327,0.5667,2181.80,0.0
148,606208,105.700963,0.9046,0.4937,0.5463,2022.00,5.5
149,610304,106.751799,0.5605,0.4840,0.5213,1982.54,5.25
150,614400,103.068606,0.9850,0.3989,0.5391,1634.09,2.75
151,618496,102.817855,0.5065,0.4546,0.5310,1861.85,5.5
152,622592,103.659485,0.9066,0.4978,0.5345,2038.91,0.0
153,626688,106.358576,0.8550,0.5055,0.5553,2070.72,5.375
154,630784,106.381384,0.6913,0.4940,0.5238,2023.22,2.75
155,634880,107.206782,0.9389,0.5412,0.5601,2216.67,0.0
156,638976,104.460879,0.5521,0.5791,0.5207,2372.09,5.375
157,643072,102.220617,0.8164,0.4080,0.5022,1670.99,5.5
158,647168,103.664546,0.7351,0.4769,0.5211,1953.43,5.375
159,651264,106.074867,0.6672,0.4747,0.5025,1944.29,5.5
160,655360,104.692766,0.5483,0.4285,0.5071,1755.14,5.375
161,659456,104.216609,1.4872,0.5082,0.5770,2081.70,0.0
162,663552,105.073760,1.0315,0.5286,0.5469,2165.24,2.625
163,667648,102.224775,1.3081,0.4026,0.5336,1648.99,5.5
164,671744,102.732601,0.5598,0.5099,0.4995,2088.44,2.625
165,675840,103.156607,0.5718,0.4781,0.5313,1958.20,2.625
166,679936,108.421010,0.9133,0.4318,0.5202,1768.64,5.5
167,684032,106.142260,1.0479,0.4875,0.5695,1996.62,2.625
168,688128,106.443249,0.9297,0.4776,0.5560,1956.24,5.5
169,692224,102.992770,0.7867,0.5388,0.5333,2206.95,2.75
170,696320,104.034023,0.7629,0.5501,0.5288,2253.19,5.5
171,700416,105.063031,0.5476,0.4655,0.5205,1906.58,5.5
172,704512,108.389891,0.9509,0.4032,0.5119,1651.42,2.75
173,708608,105.953650,0.4947,0.4608,0.5136,1887.39,8.125
174,712704,106.684102,0.7455,0.4088,0.5336,1674.45,3.5
175,716800,102.816449,0.7974,0.4147,0.5072,1698.81,7.25
176,720896,102.425818,0.5128,0.4264,0.4871,1746.45,10.0
177,724992,103.473850,0.9057,0.3158,0.4828,1293.46,3.75
178,729088,102.621412,0.5854,0.6240,0.5280,2556.02,0.0
179,733184,102.236222,0.6549,0.4324,0.5089,1771.21,10.875
180,737280,102.529738,0.8125,0.4165,0.5159,1705.84,5.5
181,741376,102.499690,0.4935,0.5082,0.5179,2081.69,2.625
182,745472,102.530021,0.7556,0.4499,0.5423,1842.60,8.125
183,749568,101.684568,1.2387,0.5136,0.5545,2103.68,0.0
184,753664,102.939853,0.8710,0.4512,0.4978,1848.30,10.125
185,757760,101.873518,0.7857,0.4966,0.5659,2034.18,0.875
186,761856,102.093692,0.8713,0.5746,0.5499,2353.56,2.75
187,765952,101.917298,0.8410,0.4685,0.5241,1918.88,7.375
188,770048,102.761279,1.0770,0.3909,0.5645,1601.26,0.75
189,774144,106.582212,0.6630,0.5200,0.5385,2129.84,8.125
190,778240,105.224094,0.6347,0.4361,0.5037,1786.10,0.0
191,782336,105.714622,0.7249,0.5088,0.5240,2084.17,8.125
192,786432,109.676261,0.8191,0.5093,0.5421,2085.95,0.0
193,790528,105.768715,0.6260,0.4945,0.5074,2025.66,8.0
194,794624,102.198064,0.6374,0.4317,0.5213,1768.18,5.375
195,798720,101.867133,0.3895,0.3396,0.4823,1390.84,8.125
196,802816,103.015852,0.8162,0.4499,0.5001,1842.82,2.625
197,806912,104.189761,0.5889,0.4109,0.5223,1683.19,8.25
198,811008,105.378415,0.6630,0.4480,0.5305,1834.81,2.75
199,815104,106.633198,0.7156,0.5233,0.5531,2143.38,5.5
200,819200,105.935173,0.7624,0.4903,0.5145,2008.27,5.375
201,823296,103.336188,0.5088,0.4863,0.5250,1991.78,2.625
202,827392,103.275259,0.4275,0.5330,0.5292,2182.97,5.5
203,831488,103.351678,0.5106,0.4637,0.5161,1899.11,11.0
204,835584,106.939828,0.8796,0.3339,0.4801,1367.46,2.625
205,839680,106.659830,0.1644,0.3974,0.4919,1627.85,10.625
206,843776,105.088551,0.5201,0.3701,0.5103,1515.79,2.75
207,847872,107.844519,0.7295,0.4087,0.5338,1673.85,5.5
208,851968,102.122239,0.7053,0.5947,0.5262,2436.00,5.375
209,856064,102.517873,0.4431,0.3789,0.5174,1551.94,6.25
210,860160,105.649338,0.1016,0.4247,0.4954,1739.71,7.25
211,864256,106.658197,0.8744,0.3425,0.5090,1403.06,2.75
212,868352,106.934690,0.4965,0.4562,0.5069,1868.66,8.25
213,872448,105.529880,0.7672,0.3164,0.5001,1296.15,5.375
214,876544,102.894687,0.2087,0.5571,0.5115,2282.04,10.875
215,880640,101.516545,0.5517,0.3730,0.5164,1527.71,5.5
216,884736,103.557003,0.5645,0.4575,0.5047,1873.98,11.0
217,888832,106.579804,0.5356,0.4653,0.5123,1905.93,8.0
218,892928,106.013690,1.0774,0.3906,0.4898,1599.90,8.375
219,897024,106.220185,0.2913,0.4630,0.5022,1896.32,10.625
220,901120,105.407494,0.2608,0.3766,0.4772,1542.43,8.0
221,905216,103.046975,0.7673,0.4336,0.5462,1776.20,2.625
222,909312,102.752946,0.4313,0.3601,0.4956,1475.03,10.625
223,913408,102.882668,0.7579,0.3836,0.5028,1571.04,5.5
224,917504,102.485417,0.4536,0.4545,0.5044,1861.50,11.0
225,921600,106.225537,0.4983,0.4542,0.4838,1860.51,10.75
226,925696,111.826769,0.8559,0.3858,0.4920,1580.36,8.0
227,929792,111.041253,0.8545,0.4147,0.5153,1698.62,11.0
228,933888,109.144273,0.7554,0.4190,0.5016,1716.23,10.875
229,937984,108.050059,0.8042,0.4253,0.5314,1742.01,4.625
230,942080,105.072284,0.6903,0.4821,0.4999,1974.69,6.25
231,946176,102.416288,0.5799,0.4829,0.5369,1978.01,8.25
232,950272,102.550878,0.6339,0.3714,0.4900,1521.14,8.25
233,954368,103.417975,0.9837,0.5119,0.5453,2096.64,5.0
234,958464,106.100566,0.2442,0.4633,0.5290,1897.60,5.75
235,962560,104.319705,0.7734,0.4446,0.5426,1821.09,5.375
236,966656,107.625820,0.5551,0.4557,0.5004,1866.62,13.5
237,970752,103.031075,0.6246,0.4008,0.4728,1641.49,10.625
238,974848,100.716218,0.9488,0.3930,0.5144,1609.86,5.5
239,978944,102.399908,0.7926,0.4541,0.5265,1859.93,8.25
240,983040,104.619498,0.7787,0.5165,0.5666,2115.42,2.625
241,987136,105.406423,0.7078,0.4696,0.5253,1923.41,5.375
242,991232,106.509116,0.7408,0.4714,0.5232,1930.79,8.125
243,995328,104.806702,0.8615,0.4297,0.5418,1759.93,5.25
244,999424,103.988304,0.9474,0.5560,0.5595,2277.35,2.375
245,1003520,101.005075,0.2659,0.3696,0.4921,1513.78,10.875
246,1007616,105.097683,0.5221,0.5137,0.5341,2104.24,2.625
247,1011712,110.386670,0.9535,0.4804,0.5571,1967.89,5.375
248,1015808,109.785773,0.5046,0.5427,0.5086,2223.04,9.25
249,1019904,106.854068,0.5146,0.3848,0.4833,1576.25,9.75
250,1024000,107.403688,1.0657,0.4785,0.5488,1959.79,5.125
251,1028096,107.843649,0.7570,0.4354,0.5043,1783.30,11.125
252,1032192,107.472312,0.4803,0.4334,0.5088,1775.30,5.25
253,1036288,107.739061,0.8419,0.4357,0.5338,1784.72,5.375
254,1040384,105.961524,0.5722,0.5030,0.5319,2060.12,8.125
255,1044480,108.289458,0.7942,0.4645,0.4995,1902.66,10.75
256,1048576,103.816904,0.6181,0.3734,0.5100,1529.30,8.25
257,1052672,105.780550,0.7901,0.5030,0.5734,2060.19,0.0
258,1056768,107.557055,0.4230,0.5066,0.4939,2075.11,13.75
259,1060864,109.954112,0.7726,0.4094,0.5394,1676.99,5.5
260,1064960,110.745730,0.5539,0.4838,0.4878,1981.84,13.5
261,1069056,108.672551,0.2762,0.3765,0.5189,1542.34,5.375
262,1073152,109.988896,0.8493,0.4500,0.5182,1843.40,8.125
263,1077248,104.205191,0.6814,0.5206,0.5355,2132.42,8.0
264,1081344,104.847258,0.5179,0.4243,0.5120,1737.75,5.5
265,1085440,104.839846,0.8245,0.5683,0.5586,2327.68,2.75
266,1089536,105.614984,0.5183,0.3946,0.5176,1616.30,10.0
267,1093632,104.119916,0.4691,0.5096,0.5246,2087.25,6.375
268,1097728,105.168886,0.7630,0.4840,0.5398,1982.26,11.0
269,1101824,104.809971,0.6374,0.3855,0.5145,1579.11,5.375
270,1105920,104.784236,0.5391,0.4209,0.5015,1724.19,11.0
271,1110016,103.758169,0.2939,0.4950,0.5117,2027.34,10.875
272,1114112,104.313968,0.5810,0.4178,0.5106,1711.24,10.75
273,1118208,103.551708,0.4225,0.3683,0.4802,1508.50,10.875
274,1122304,107.149356,0.2492,0.5169,0.5114,2117.02,10.75
275,1126400,108.405590,0.8219,0.3616,0.4990,1481.19,5.5
276,1130496,107.689812,0.5910,0.4234,0.5186,1734.07,8.125
277,1134592,106.545487,0.6581,0.3603,0.4914,1475.60,8.125
278,1138688,105.640011,0.3497,0.4310,0.5268,1765.30,8.25
279,1142784,104.800056,0.5280,0.4925,0.5115,2017.43,10.875
280,1146880,104.300337,0.2802,0.4333,0.5010,1774.97,8.125
281,1150976,104.099841,0.6559,0.4030,0.5100,1650.89,8.125
282,1155072,103.962901,0.7563,0.5707,0.5297,2337.73,5.375
283,1159168,105.583202,0.5726,0.3936,0.4842,1612.05,10.75
284,1163264,106.082876,0.6085,0.5223,0.5619,2139.24,5.375
285,1167360,106.573808,0.4588,0.4288,0.5309,1756.38,8.125
286,1171456,105.439142,0.5761,0.5167,0.5218,2116.47,11.0
287,1175552,103.357907,0.7198,0.5040,0.5145,2064.46,8.125
288,1179648,103.817492,0.8461,0.4704,0.5348,1926.59,0.0
289,1183744,104.757010,0.3549,0.5207,0.5044,2132.79,11.0
290,1187840,104.981213,0.4608,0.3096,0.4776,1268.09,10.875
291,1191936,104.658966,1.2809,0.4825,0.5733,1976.25,0.0
292,1196032,105.792064,0.5927,0.4618,0.5337,1891.55,13.625
293,1200128,103.936653,0.3161,0.4339,0.5184,1777.38,5.375
294,1204224,104.782532,0.8119,0.5677,0.5283,2325.29,2.75
295,1208320,104.783190,0.4877,0.4671,0.5186,1913.30,10.875
296,1212416,108.409219,0.5995,0.5204,0.5256,2131.61,8.125
297,1216512,107.227967,0.4660,0.5053,0.5548,2069.82,2.75
298,1220608,105.381958,0.5900,0.3946,0.4976,1616.10,16.125
299,1224704,104.806135,0.7295,0.5039,0.5086,2064.09,8.25
300,1228800,103.594570,0.4613,0.4004,0.5019,1640.15,5.5
301,1232896,105.293661,0.7976,0.5527,0.5295,2263.88,8.25
302,1236992,105.645985,0.2628,0.3708,0.4733,1518.90,13.75
303,1241088,105.126242,0.9300,0.4669,0.5203,1912.25,2.75
304,1245184,105.817196,0.7096,0.4644,0.5494,1902.27,8.125
305,1249280,104.915644,0.6144,0.5363,0.5129,2196.79,8.125
306,1253376,105.676024,0.8816,0.4701,0.5436,1925.69,5.375
307,1257472,104.725991,1.0973,0.5182,0.5706,2122.38,5.5
308,1261568,104.044240,0.7312,0.4893,0.5119,2004.12,5.5
309,1265664,103.630075,0.7327,0.4415,0.4849,1808.45,19.125
310,1269760,105.172425,0.2868,0.3308,0.4947,1354.91,2.625
311,1273856,104.778634,0.3887,0.4497,0.4958,1842.07,10.875
312,1277952,104.545167,0.5243,0.4099,0.5004,1678.79,5.5
313,1282048,104.314355,1.0488,0.4793,0.5611,1963.26,2.75
314,1286144,104.131651,0.3885,0.4408,0.5079,1805.32,8.125
315,1290240,104.503533,0.6378,0.4401,0.5199,1802.75,11.0
316,1294336,104.707904,0.7180,0.4342,0.5312,1778.54,8.25
317,1298432,106.098013,0.5633,0.4480,0.5116,1835.16,8.125
318,1302528,106.182411,0.5712,0.4679,0.5188,1916.44,10.75
319,1306624,106.396547,0.6983,0.4530,0.5401,1855.55,5.5
320,1310720,104.030329,0.6215,0.5436,0.5526,2226.59,2.75
321,1314816,104.910558,0.6343,0.5229,0.5430,2141.75,5.375
322,1318912,104.980794,0.4883,0.5868,0.5163,2403.68,10.875
323,1323008,103.985401,0.6624,0.3872,0.5157,1586.10,8.25
324,1327104,104.349942,0.5877,0.5692,0.5414,2331.31,5.375
325,1331200,107.709354,0.4632,0.4535,0.5200,1857.60,8.25
326,1335296,106.813118,0.6330,0.5142,0.5059,2106.26,8.125
327,1339392,106.921592,0.6388,0.5615,0.5321,2300.06,5.375
328,1343488,106.299939,0.3483,0.4254,0.4767,1742.64,14.125
329,1347584,103.865012,0.2319,0.4285,0.4955,1755.32,7.625
330,1351680,104.226353,0.7036,0.5857,0.5449,2398.97,2.625
331,1355776,105.893384,0.4329,0.5068,0.5447,2075.71,8.25
332,1359872,105.995488,0.5765,0.4779,0.5170,1957.54,8.125
333,1363968,105.884695,0.6991,0.5666,0.5172,2320.71,5.125
334,1368064,105.973886,0.3692,0.3820,0.4939,1564.71,11.25
335,1372160,103.098763,0.4270,0.5536,0.5023,2267.55,14.5
336,1376256,103.431917,0.4171,0.4354,0.5349,1783.49,1.625
337,1380352,105.386438,0.8903,0.4507,0.5192,1846.15,13.75
338,1384448,109.806297,0.1442,0.4932,0.5084,2020.35,8.125
339,1388544,107.338705,0.5000,0.4132,0.4878,1692.40,13.625
340,1392640,108.008215,0.4456,0.5116,0.5262,2095.40,8.25
341,1396736,106.193541,0.4709,0.3826,0.4621,1567.14,11.0
342,1400832,105.508081,0.8029,0.4253,0.5086,1742.22,11.0
343,1404928,107.529696,0.5190,0.4708,0.5393,1928.45,5.5
344,1409024,107.282370,0.6789,0.5018,0.5256,2055.51,8.25
345,1413120,105.213090,0.7805,0.5252,0.5317,2151.27,8.25
346,1417216,105.433542,0.5987,0.4656,0.5150,1907.18,8.125
347,1421312,105.999334,0.5902,0.4752,0.5221,1946.24,13.625
348,1425408,104.491201,0.4720,0.4249,0.5298,1740.31,5.375
349,1429504,105.394791,0.1581,0.4231,0.4852,1732.89,13.625
350,1433600,103.528648,0.9206,0.4690,0.5380,1921.14,3.5
351,1437696,104.712036,0.3981,0.4802,0.5164,1966.80,10.125
352,1441792,104.794836,0.5938,0.4108,0.5133,1682.70,8.125
353,1445888,105.613462,0.5640,0.4468,0.5101,1830.22,16.25
354,1449984,103.929856,0.9297,0.4268,0.5212,1747.99,5.25
355,1454080,105.013038,0.1685,0.5071,0.5202,2077.17,11.0
356,1458176,104.703636,0.8845,0.3864,0.5128,1582.61,8.25
357,1462272,107.657277,0.3083,0.4348,0.4686,1780.93,13.5
358,1466368,107.828928,0.6065,0.4357,0.5136,1784.45,8.25
359,1470464,106.412748,0.7556,0.4236,0.5144,1734.93,7.25
360,1474560,105.713319,0.1718,0.5410,0.5180,2216.09,6.5
361,1478656,102.659275,0.6728,0.4285,0.5023,1755.19,13.125
362,1482752,104.641649,0.6692,0.4425,0.5112,1812.30,14.0
363,1486848,104.274129,0.2905,0.4661,0.5109,1909.18,5.5
364,1490944,104.059907,0.6127,0.3465,0.4658,1419.24,16.125
365,1495040,105.551466,1.1348,0.3776,0.5134,1546.54,3.25
366,1499136,105.957398,0.7771,0.3774,0.4904,1545.95,10.0
367,1503232,105.021697,0.4468,0.4543,0.5027,1860.64,8.0
368,1507328,105.085655,0.3332,0.3878,0.4671,1588.26,13.625
369,1511424,102.691904,0.5311,0.3561,0.5026,1458.47,8.25
370,1515520,103.949414,0.9067,0.5638,0.5200,2309.27,5.5
371,1519616,105.135293,0.3999,0.3219,0.4758,1318.60,10.875
372,1523712,106.282733,0.7138,0.3797,0.5033,1555.35,6.875
373,1527808,105.292878,0.4559,0.4306,0.5085,1763.90,4.0
374,1531904,106.201122,0.6415,0.3172,0.5127,1299.14,2.625
375,1536000,105.019054,0.5786,0.4329,0.5006,1772.97,5.5
376,1540096,104.564409,0.3285,0.3712,0.4991,1520.55,5.375
377,1544192,104.528578,0.4424,0.4571,0.5187,1872.36,8.0
378,1548288,106.434007,0.2470,0.3308,0.4652,1354.89,2.75
379,1552384,104.867260,0.6277,0.2688,0.4582,1101.17,10.75
380,1556480,104.963809,0.0289,0.3510,0.4723,1437.90,8.125
381,1560576,106.263024,0.4123,0.3972,0.5006,1626.77,7.875
382,1564672,101.982080,0.7251,0.5273,0.5382,2159.73,2.75
383,1568768,103.120826,0.2949,0.3102,0.4382,1270.65,16.5
384,1572864,106.099092,0.3290,0.4792,0.5225,1962.77,3.25
385,1576960,105.859009,0.5494,0.3713,0.4641,1520.84,13.125
386,1581056,106.385566,0.0534,0.4804,0.5040,1967.86,10.75
387,1585152,107.298280,0.5606,0.3409,0.4940,1396.19,8.0
388,1589248,104.254958,0.8774,0.4504,0.5272,1844.65,8.125
389,1593344,103.499960,0.4153,0.3783,0.4681,1549.41,10.75
390,1597440,104.386227,0.9199,0.4498,0.5162,1842.39,8.25
391,1601536,104.768133,0.3553,0.4440,0.5110,1818.56,10.5
392,1605632,106.288848,0.5949,0.5422,0.5229,2220.66,5.25
393,1609728,105.357945,0.5849,0.4302,0.4908,1762.21,11.75
394,1613824,104.693800,0.7930,0.5085,0.5151,2082.80,8.125
395,1617920,104.434726,0.6861,0.4636,0.5503,1898.86,7.375
396,1622016,104.922691,0.7776,0.4682,0.5370,1917.94,8.125
397,1626112,104.251673,0.3999,0.5208,0.5368,2133.00,5.375
398,1630208,104.120173,0.4936,0.4379,0.4842,1793.54,10.75
399,1634304,107.959573,0.3950,0.5266,0.5250,2156.76,13.625
400,1638400,104.500227,0.3945,0.3407,0.4812,1395.66,8.125
401,1642496,104.672386,0.6967,0.6327,0.5129,2591.61,7.625
402,1646592,103.499536,0.2559,0.3357,0.4595,1374.95,13.875
403,1650688,103.991862,0.5908,0.6170,0.5267,2527.39,4.625
404,1654784,104.529330,0.4018,0.3093,0.4526,1266.82,17.0
405,1658880,103.694825,0.4752,0.5221,0.5291,2138.67,9.25
